target_acc,gene,home_family_name,mr_top_class,pocket_retention,struct_conf,metabolite_relevance,metabolite_relevance_bin,mr_rank,override_pos,sensor_priority
Q96FN9,DTD2,D-aminoacyl-tRNA deacylase,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
Q5VST6,ABHD17B,esterase,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
Q96GS6,ABHD17A,esterase,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
Q99685,MGLL,chloride peroxidase (cofactor free),substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
Q9NUJ1,ABHD10,chloride peroxidase (cofactor free),substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
Q96I13,ABHD8,epoxide hydrolase,substrate/ligand(other),0.0,0.8555555555555555,0.0,low,1889,True,0.0
Q9H6B9,EPHX3,epoxide hydrolase,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
P34913,EPHX2,epoxide hydrolase,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
Q8IUS5,EPHX4,epoxide hydrolase,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
Q8N2K0,ABHD12,epoxide hydrolase,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
O95671,ASMTL,caffeate O-methyltransferase,methyl-donor(SAM/SAH),0.0,0.7,0.0,low,1889,False,0.0
P46597,ASMT,caffeate O-methyltransferase,methyl-donor(SAM/SAH),0.0,0.7,0.0,low,1889,False,0.0
Q6PJF5,RHBDF2,Rhomboid intramembrane protease (RHBDL2),macromolecule(peptide),0.0,0.7,0.0,low,1889,True,0.0
Q96CC6,RHBDF1,Rhomboid intramembrane protease (RHBDL2),macromolecule(peptide),0.0,0.7,0.0,low,1889,True,0.0
O75783,RHBDL1,Rhomboid intramembrane protease (RHBDL2),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P58872,RHBDL3,Rhomboid intramembrane protease (RHBDL2),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q96IU4,ABHD14B,esterase,substrate/ligand(other),0.0,0.7,0.0,low,1889,True,0.0
Q6PCB6,ABHD17C,esterase,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
Q9HAB8,PPCS,phosphopantothenate-cysteine ligase,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
Q9Y216,MTMR7,Myotubularin lipid phosphatase (MTMR2),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q9NXD2,MTMR10,Myotubularin lipid phosphatase (MTMR2),phosphoprotein/lipid,0.0,1.0,0.0,low,1889,True,0.0
O95248,SBF1,Myotubularin lipid phosphatase (MTMR2),phosphoprotein/lipid,0.0,0.9222222222222223,0.0,low,1889,True,0.0
Q9NYA4,MTMR4,Myotubularin lipid phosphatase (MTMR2),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q13615,MTMR3,Myotubularin lipid phosphatase (MTMR2),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q96QG7,MTMR9,Myotubularin lipid phosphatase (MTMR2),phosphoprotein/lipid,0.0,1.0,0.0,low,1889,True,0.0
Q96EF0,MTMR8,Myotubularin lipid phosphatase (MTMR2),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q9Y217,MTMR6,Myotubularin lipid phosphatase (MTMR2),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
O94889,KLHL18,galactose oxidiase,metal,0.0,0.7,0.0,low,1889,True,0.0
Q13496,MTM1,Myotubularin lipid phosphatase (MTMR2),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q13613,MTMR1,Myotubularin lipid phosphatase (MTMR2),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q13614,MTMR2,Myotubularin lipid phosphatase (MTMR2),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q8NFY9,KBTBD8,galactose oxidiase,metal,0.0,0.7,0.0,low,1889,True,0.0
Q6JEL2,KLHL10,galactose oxidiase,metal,0.0,0.7,0.0,low,1889,True,0.0
Q96CT2,KLHL29,galactose oxidiase,metal,0.0,0.7,0.0,low,1889,True,0.0
Q9NX52,RHBDL2,Rhomboid intramembrane protease (RHBDL2),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q8TEA8,DTD1,D-aminoacyl-tRNA deacylase,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
Q9C0I1,MTMR12,Myotubularin lipid phosphatase (MTMR2),phosphoprotein/lipid,0.0,1.0,0.0,low,1889,True,0.0
Q8WVM0,TFB1M,23S rRNA (adenine2085-N6)-dimethyltransferase,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
Q9Y689,ARL5A,Rho-family GTPase (RHOA),nucleotide(GTP/GDP),0.0,0.7,0.0,low,1889,False,0.0
Q96KC2,ARL5B,Rho-family GTPase (RHOA),nucleotide(GTP/GDP),0.0,0.7,0.0,low,1889,False,0.0
P36404,ARL2,Ras-family GTPase (HRAS),nucleotide(GTP/GDP),0.0,0.7,0.0,low,1889,False,0.0
Q8N4G2,ARL14,Ras-family GTPase (HRAS),nucleotide(GTP/GDP),0.0,0.7,0.0,low,1889,False,0.0
P36406,TRIM23,Rho-family GTPase (RHOA),nucleotide(GTP/GDP),0.0,0.7,0.0,low,1889,False,0.0
P36405,ARL3,Ras-family GTPase (HRAS),nucleotide(GTP/GDP),0.0,0.7,0.0,low,1889,False,0.0
P18085,ARF4,Ras-family GTPase (HRAS),nucleotide(GTP/GDP),0.0,0.7,0.0,low,1889,False,0.0
P84085,ARF5,Ras-family GTPase (HRAS),nucleotide(GTP/GDP),0.0,0.7,0.0,low,1889,False,0.0
P62330,ARF6,Ras-family GTPase (HRAS),nucleotide(GTP/GDP),0.0,0.7,0.0,low,1889,False,0.0
P84077,ARF1,Ras-family GTPase (HRAS),nucleotide(GTP/GDP),0.0,0.7,0.0,low,1889,False,0.0
P61204,ARF3,Ras-family GTPase (HRAS),nucleotide(GTP/GDP),0.0,0.7,0.0,low,1889,False,0.0
P40616,ARL1,Ras-family GTPase (HRAS),nucleotide(GTP/GDP),0.0,0.7,0.0,low,1889,False,0.0
Q14344,GNA13,Rho-family GTPase (RHOA),nucleotide(GTP/GDP),0.0,0.7,0.0,low,1889,False,0.0
P19086,GNAZ,Rho-family GTPase (RHOA),nucleotide(GTP/GDP),0.0,0.7,0.0,low,1889,False,0.0
P04899,GNAI2,Rho-family GTPase (RHOA),nucleotide(GTP/GDP),0.0,0.7,0.0,low,1889,False,0.0
Q9Y6B6,SAR1B,Rho-family GTPase (RHOA),nucleotide(GTP/GDP),0.0,0.7,0.0,low,1889,False,0.0
Q9NR31,SAR1A,Rho-family GTPase (RHOA),nucleotide(GTP/GDP),0.0,0.7,0.0,low,1889,False,0.0
P40617,ARL4A,Rho-family GTPase (RHOA),nucleotide(GTP/GDP),0.0,0.7,0.0,low,1889,False,0.0
Q9BSV6,TSEN34,tRNA-intron lyase,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
Q9UNQ2,DIMT1,23S rRNA (adenine2085-N6)-dimethyltransferase,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
Q9NUU6,OTULINL,OTU-family deubiquitinase (OTULIN),macromolecule(ubiquitin),0.0,0.9844444444444443,0.0,low,1889,False,0.0
Q96BN8,OTULIN,OTU-family deubiquitinase (OTULIN),macromolecule(ubiquitin),0.0,0.7,0.0,low,1889,False,0.0
P32754,HPD,lactoglutathione lyase,metal,0.0,0.7,0.0,low,1889,False,0.0
Q96PE7,MCEE,methylmalonyl-CoA epimerase,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
Q8NCE0,TSEN2,tRNA-intron lyase,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
P51153,RAB13,Ras-family GTPase (HRAS),nucleotide(GTP/GDP),0.0,0.7,0.0,low,1889,False,0.0
Q13795,ARFRP1,Rho-family GTPase (RHOA),nucleotide(GTP/GDP),0.0,0.808888888888889,0.0,low,1889,True,0.0
Q6T311,ARL9,Rho-family GTPase (RHOA),nucleotide(GTP/GDP),0.0,0.9955555555555555,0.0,low,1889,True,0.0
Q8N8L6,ARL10,Rho-family GTPase (RHOA),nucleotide(GTP/GDP),0.0,0.9111111111111111,0.0,low,1889,True,0.0
Q969Q4,ARL11,Ras-family GTPase (HRAS),nucleotide(GTP/GDP),0.0,0.7,0.0,low,1889,False,0.0
A6NH57,ARL5C,Rho-family GTPase (RHOA),nucleotide(GTP/GDP),0.0,0.08444444444444438,0.0,low,1889,True,0.0
P49703,ARL4D,Rho-family GTPase (RHOA),nucleotide(GTP/GDP),0.0,0.7,0.0,low,1889,False,0.0
P56559,ARL4C,Ras-family GTPase (HRAS),nucleotide(GTP/GDP),0.0,0.7,0.0,low,1889,False,0.0
Q86WG5,SBF2,Myotubularin lipid phosphatase (MTMR2),phosphoprotein/lipid,0.0,0.9111111111111111,0.0,low,1889,True,0.0
A4FU01,MTMR11,Myotubularin lipid phosphatase (MTMR2),phosphoprotein/lipid,0.0,1.0,0.0,low,1889,True,0.0
P63096,GNAI1,Rho-family GTPase (RHOA),nucleotide(GTP/GDP),0.0,0.7,0.0,low,1889,False,0.0
P04070,PROC,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q6UWY2,PRSS57,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P48740,MASP1,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P00734,F2,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q7RTY3,PRSS45P,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P23946,CMA1,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q7RTZ1,OVCH2,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P08709,F7,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q86WS5,TMPRSS12,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P12544,GZMA,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P09093,CELA3A,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P08861,CELA3B,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q6UWB4,PRSS55,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P00742,F10,chymotrypsinogen A,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
Q9UNI1,CELA1,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P00746,CFD,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P51124,GZMM,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P24158,PRTN3,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q8IYP2,PRSS58,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q9NZP8,C1RL,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q9UDR5,AASS,alanine dehydrogenase,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
Q13423,NNT,alanine dehydrogenase,substrate/ligand(other),0.0,0.9355555555555555,0.0,low,1889,True,0.0
O95084,PRSS23,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
E5RG02,PRSS46P,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q6PEW0,PRSS54,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.9933333333333334,0.0,low,1889,True,0.0
Q6UXH9,PAMR1,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P00739,HPR,classical-complement-pathway C3/C5 convertase,substrate/ligand(other),0.0,0.9222222222222223,0.0,low,1889,True,0.0
Q9UI38,PRSS50,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q2TV78,MST1L,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.8466666666666666,0.0,low,1889,True,0.0
P00738,HP,classical-complement-pathway C3/C5 convertase,substrate/ligand(other),0.0,0.9044444444444445,0.0,low,1889,True,0.0
P26927,MST1,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7866666666666668,0.0,low,1889,True,0.0
P00736,C1R,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P08246,ELANE,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P09871,C1S,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
O43240,KLK10,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q99895,CTRC,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P30566,ADSL,adenylosuccinate lyase,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
P08311,CTSG,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q9H2R5,KLK15,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P20151,KLK2,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P49862,KLK7,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q9UKR3,KLK13,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q92876,KLK6,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
O60259,KLK8,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q9UBX7,KLK11,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q9P0G3,KLK14,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P35030,PRSS3,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P07478,PRSS2,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q8NHM4,PRSS3P2,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P07477,PRSS1,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q7RTY7,OVCH1,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q9Y2Z4,YARS2,tyrosine-tRNA ligase,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
P13051,UNG,uridine nucleosidase (family I),substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
Q9Y337,KLK5,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P07288,KLK3,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P03951,F11,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P40313,CTRL,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P20718,GZMH,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P49863,GZMK,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P08218,CELA2B,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P98073,TMPRSS15,chymotrypsinogen A,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
Q9Y5Y6,ST14,chymotrypsinogen A,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
P10144,GZMB,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P00740,F9,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P06870,KLK1,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q9Y5K2,KLK4,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P08217,CELA2A,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q6GPI1,CTRB2,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q9UKR0,KLK12,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P17538,CTRB1,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
Q9UKQ9,KLK9,Chymotrypsin-like serine protease (PRSS1),macromolecule(peptide),0.0,0.7,0.0,low,1889,False,0.0
P08754,GNAI3,Rho-family GTPase (RHOA),nucleotide(GTP/GDP),0.0,0.7,0.0,low,1889,False,0.0
Q9UEF7,KL,beta-glucosidase (GH1),substrate/ligand(other),0.0,1.0,0.0,low,1889,True,0.0
O95985,TOP3B,DNA topoisomerase (type III),substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
A2A3K4,PTPDC1,Dual-specificity phosphatase (VHR/DUSP3),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
P18031,PTPN1,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
P17706,PTPN2,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q8WUK0,PTPMT1,Dual-specificity phosphatase (VHR/DUSP3),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
O60942,RNGTT,Dual-specificity phosphatase (VHR/DUSP3),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q16667,CDKN3,Dual-specificity phosphatase (VHR/DUSP3),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q16825,PTPN21,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
O75319,DUSP11,dual-specificity phosphatase,phosphoprotein/lipid,0.0,1.0,0.0,low,1889,True,0.0
Q99952,PTPN18,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q05209,PTPN12,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q92932,PTPRN2,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,True,0.0
Q9Y2R2,PTPN22,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q12923,PTPN13,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q9BVJ7,DUSP23,Dual-specificity phosphatase (VHR/DUSP3),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q15678,PTPN14,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
P26045,PTPN3,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q9H3S7,PTPN23,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
P51452,DUSP3,Dual-specificity phosphatase (VHR/DUSP3),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q07837,SLC3A1,isomaltulose synthase,substrate/ligand(other),0.0,0.9266666666666667,0.0,low,1889,True,0.0
O60911,CTSV,cathepsin S,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
Q9GZM7,TINAGL1,cathepsin S,substrate/ligand(other),0.0,1.0,0.0,low,1889,True,0.0
P43234,CTSO,cathepsin S,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
Q9UBX1,CTSF,cathepsin S,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
P25774,CTSS,cathepsin S,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
P43235,CTSK,cathepsin S,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
P07711,CTSL,cathepsin S,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
P09668,CTSH,cathepsin S,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
Q9NRX4,PHPT1,phosphohistidine phosphatase,phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q01459,CTBS,"chitinase (GH18, class II)",substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
Q12889,OVGP1,"chitinase (GH18, class II)",substrate/ligand(other),0.0,1.0,0.0,low,1889,True,0.0
Q15782,CHI3L2,"chitinase (GH18, class II)",substrate/ligand(other),0.0,1.0,0.0,low,1889,True,0.0
Q9BZP6,CHIA,"chitinase (GH18, class II)",substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
P36222,CHI3L1,"chitinase (GH18, class II)",substrate/ligand(other),0.0,1.0,0.0,low,1889,True,0.0
Q13231,CHIT1,"chitinase (GH18, class II)",substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
P43378,PTPN9,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q06124,PTPN11,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q9UBR2,CTSZ,cathepsin S,substrate/ligand(other),0.0,0.7,0.0,low,1889,False,0.0
P54829,PTPN5,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
P28827,PTPRM,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
O14522,PTPRT,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.8,0.0,low,1889,False,0.0
O60729,CDC14B,Dual-specificity phosphatase (VHR/DUSP3),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
A4D256,CDC14C,Dual-specificity phosphatase (VHR/DUSP3),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q13332,PTPRS,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
P23468,PTPRD,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
P18433,PTPRA,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
P10586,PTPRF,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
P23469,PTPRE,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
O75061,DNAJC6,dual-specificity phosphatase,phosphoprotein/lipid,0.0,0.791111111111111,0.0,low,1889,True,0.0
O14976,GAK,dual-specificity phosphatase,phosphoprotein/lipid,0.0,0.8244444444444443,0.0,low,1889,False,0.0
Q63HR2,TNS2,dual-specificity phosphatase,phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q68CZ2,TNS3,dual-specificity phosphatase,phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q9HBL0,TNS1,dual-specificity phosphatase,phosphoprotein/lipid,0.0,0.9555555555555556,0.0,low,1889,True,0.0
P56180,TPTE,dual-specificity phosphatase,phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q92729,PTPRU,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q15262,PTPRK,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7777777777777778,0.0,low,1889,False,0.0
Q93096,PTP4A1,Dual-specificity phosphatase (VHR/DUSP3),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q16827,PTPRO,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
P29350,PTPN6,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
P29074,PTPN4,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q9UMZ3,PTPRQ,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
P35236,PTPN7,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q4JDL3,PTPN20,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q12913,PTPRJ,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q15256,PTPRR,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
Q12974,PTP4A2,Dual-specificity phosphatase (VHR/DUSP3),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
P23467,PTPRB,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
P23470,PTPRG,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
P23471,PTPRZ1,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.808888888888889,0.0,low,1889,False,0.0
Q9HD43,PTPRH,Classical protein-tyrosine phosphatase (PTP1B),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
O75365,PTP4A3,Dual-specificity phosphatase (VHR/DUSP3),phosphoprotein/lipid,0.0,0.7,0.0,low,1889,False,0.0
